lat,lon,X,Y,Z,timeStamp,acc,a,b,c,obsDistanceLeft1,obsDistanceLeft2,obsDistanceRight1,obsDistanceRight2,obsClosePassEvent,XL,YL,ZL,RX,RY,RZ,RC,timeDiff,vX,vY,vZ,dX,dY,dZ,lat_interpolate,lon_interpolate,dLat,dLon,lat_calculateDiff,lon_calculateDiff
52.56243653359772,13.091435934381554,-1.3334334,-4.2981005,-8.067201,1679502414016.0,,0.12310152,0.1977085,0.24380496,,,,,,-0.43806946,-0.08410712,0.11589349,-0.17803788,0.39111486,-0.11258454,0.1778422,0.016,1.4292354171033017,1.5319107936870415,0.4499497205388025,4.302701638873951,4.643433752279476,1.0485494229575263,52.56208196000001,13.090897746666666,4.1712675104691134e-05,6.358238939089406e-05,0.00035457359771129404,0.0005381877148877834
52.562486428223224,13.091495979445275,-1.3712,-4.3808336,-8.012499,1679502414267.0,,-1.052891,1.3940847,-0.34852117,,,,,,-0.4542402,-0.14332326,0.13786916,-0.16228002,0.39719108,-0.11916121,0.17558433,0.251,1.5275916182818867,1.5878699713032758,0.5017719374354269,4.686127135062705,5.041989115076598,1.1744941792538184,52.56208656166667,13.090888543333334,4.529295884437568e-05,6.924839705387399e-05,0.0003998665565561055,0.0006074361119416949
52.562540047648774,13.091562039651128,-1.3345,-4.3672,-7.9919653,1679502414519.0,,-1.2211564,1.2051692,-0.3246736,,,,,,-0.42988208,-0.096345216,0.14567126,-0.1425231,0.4058912,-0.12365525,0.17166713,0.252,1.6251312088213,1.6373094705241622,0.5431753971560249,5.095660199685673,5.4545911016486865,1.3113743793371366,52.562091181666666,13.090879303333333,4.8999425552333534e-05,7.530020585300474e-05,0.0004488659821078045,0.0006827363177954737
52.56259753581305,13.091634445868719,-1.3455999,-4.424166,-7.9957657,1679502414773.0,,0.017452704,-0.16227019,0.08193445,,,,,,-0.36840904,-0.12342492,0.15175158,-0.13335115,0.3373356,-0.11535144,0.17082892,0.254,1.710254392086217,1.6794657837001439,0.5900994291770746,5.530064815275572,5.881175410708523,1.4612596343481137,52.562095838333335,13.09086999,5.2831497600273706e-05,8.171955092327119e-05,0.0005016974797129592,0.0007644558687189829
52.562658795808716,13.091713543778495,-1.3477331,-4.470933,-8.020333,1679502415024.0,,1.4268585,-1.7039702,0.5203837,,,,,,-0.21457395,-0.115947604,0.13345781,-0.16944832,0.39242595,-0.12741102,0.17064759,0.251,1.7744651921936554,1.6972148324584744,0.6108773259159923,5.975455578516179,6.3071763336556,1.6145898431530277,52.56210044,13.090860786666667,5.665832900159752e-05,8.830124310924527e-05,0.000558355808713884,0.000852757111827529
52.56272388922439,13.091799364856634,-1.4373995,-4.5818996,-8.000732,1679502415276.0,,0.92539304,-1.196243,0.39714894,,,,,,-0.10788562,-0.16955782,0.06362257,-0.14969318,0.39779153,-0.13121231,0.17761543,0.252,1.8152611703681982,1.6852916883792535,0.6427435084135479,6.432901393448965,6.731869839127172,1.7765612072732417,52.56210506,13.090851546666666,6.047341567191163e-05,9.50610781391604e-05,0.0006188292243862747,0.0009478181899673643
52.56279268165975,13.091892073016101,-1.4914333,-4.5969,-7.931933,1679502415527.0,,-0.083533175,0.06341594,-0.17972289,,,,,,-0.023676444,-0.21385744,0.06823961,-0.13828011,0.40012887,-0.1318465,0.18187685,0.251,1.846913773725419,1.6486607424535769,0.6721769503390421,6.896476750654045,7.14568368548302,1.9452776218083414,52.56210966166667,13.090842343333334,6.419076870152909e-05,0.00010191149280157125,0.0006830199930831782,0.0010497296827676195
52.562865062860965,13.091991639979215,-1.4391999,-4.5994997,-8.083767,1679502415778.0,,-1.667466,1.2940315,-0.87676525,,,,,,0.062318802,-0.28318596,-0.046894614,-0.13760191,0.4014362,-0.12802131,0.18168145,0.251,1.849175110016187,1.5916318180213727,0.7188473589682016,7.360619703268108,7.545183271806384,2.12570830890936,52.562114263333335,13.09083314,6.777953454546612e-05,0.00010877029644513884,0.0007507995276299084,0.0011584999792138007
52.562940881649254,13.092098106420698,-1.3941997,-4.4859996,-8.106999,1679502416029.0,,-0.91646683,1.2744471,-0.51079136,,,,,,0.062835306,-0.32549995,-0.0061691445,-0.11950622,0.33921403,-0.111751474,0.17834492,0.251,1.860140891412607,1.5245834406371517,0.7669137651987603,7.827515067012673,7.927853715406309,2.3182036639742485,52.562118864999995,13.090823936666668,7.121712162813223e-05,0.00011566977481585347,0.0008220166492591829,0.0012741697540299413
52.56302002067118,13.092211496545135,-1.3542665,-4.3794003,-8.083099,1679502416281.0,,0.53943515,-0.5139888,-0.16546762,,,,,,0.06837223,-0.28852484,0.026051315,-0.10106747,0.34720796,-0.11334344,0.17899856,0.252,1.8691051346489855,1.4585946820630256,0.8014330570562707,8.298529560944218,8.295419575286191,2.5201647943524286,52.562123484999994,13.090814696666667,7.451902192663855e-05,0.00012263012443867923,0.0008965356711883032,0.001396799878467192
52.56310236660957,13.092331977714403,-1.6065997,-4.5017004,-8.1179,1679502416532.0,,1.7128963,-1.582867,0.83133495,,,,,,-0.14789051,-0.30066517,-0.043597206,-0.12704073,0.40720356,-0.12361563,0.18091282,0.251,1.901902084831528,1.430411014839674,0.8743918300034172,8.775906984236931,8.65445274001095,2.7396371436832863,52.56212808666666,13.090805493333335,7.774427172041907e-05,0.00012968450260148056,0.0009742799429091065,0.0015264843810687267
52.56319470602093,13.092458151027438,-1.710233,-4.560134,-8.041167,1679502417000.0,2.3,0.38808954,-0.8391953,0.4801492,,,,,,-0.22786814,-0.24873039,-0.048529577,-0.1457935,0.39721113,-0.12340134,0.1899704,0.468,1.9735675131699062,1.4307741071768052,1.0168792180218835,9.699536580400448,9.324055022169695,3.215536617717528,52.56213666666666,13.090788333333334,8.37594113638642e-05,0.0001433333130341401,0.0010580393542696243,0.0016698176941041254
52.563279467863346,13.092600785199114,-1.8077334,-4.4426,-8.0751,1679502417039.0,,0.13855582,0.76152414,-0.22049028,,,,,,-0.40095627,-0.14313139,-0.01626056,-0.16126773,0.39318773,-0.11750373,0.18907839,0.039,1.9824600481579486,1.4388692491279316,1.0283456364003791,9.776852522278608,9.380170922885684,3.2556420975371427,52.562137164999996,13.090786491666668,8.426350907681727e-05,0.00014447583834220263,0.001142302863350153,0.0018142935324458875
52.56337043429439,13.09274107917853,-1.7376001,-4.3077335,-8.085799,1679502417291.0,,-1.2226219,1.5965894,-0.29509726,,,,,,-0.5666508,-0.038236562,0.088506,-0.1687087,0.3936362,-0.11782883,0.17733496,0.252,2.0725994760589623,1.5385599251794042,1.082360841819508,10.299147590245466,9.767888024030894,3.528397029675659,52.56214038499999,13.090774591666667,8.774643105554984e-05,0.00015219397941677168,0.0012300492943992936,0.0019664875118632352
52.56346504965276,13.092889465998145,-1.4662331,-4.303434,-8.018033,1679502417542.0,,-0.640421,0.4167333,-0.19557688,,,,,,-0.52781075,-0.062791996,0.1588011,-0.14142102,0.33404434,-0.110368274,0.17099005,0.251,2.169146391456808,1.6239806585412053,1.1349937434688262,10.843603334501125,10.175507169324737,3.813280459286334,52.56214359222222,13.09076273888889,9.140813613872179e-05,0.00016023959739351154,0.0013214574305422389,0.0021267271092551
52.56356351716108,13.093046262942227,-1.4017334,-4.4234667,-7.942932,1679502417794.0,,1.1718625,-1.3438582,0.19557688,,,,,,-0.46427977,-0.105671026,0.21755706,-0.15404366,0.32858104,-0.10742441,0.17107533,0.252,2.2711024952973657,1.6960196676149437,1.1776411932931323,11.415921163316062,10.602904125563702,4.110046039996203,52.56214681222222,13.090750838888889,9.524750832047803e-05,0.00016869694408176507,0.0014167049388618125,0.0022954240533383796
52.56366587779295,13.093211768499478,-1.6156334,-4.7344337,-8.052133,1679502418045.0,,1.158673,-1.6378897,0.34159338,,,,,,-0.33900416,-0.2057419,-0.0038117568,-0.20479396,0.4473856,-0.12922546,0.18814749,0.251,2.3351620034450056,1.7322826570913736,1.2446443371042382,12.002046826180758,11.037707072493637,4.422451768609367,52.56215001944444,13.090738986111111,9.915340964855174e-05,0.0001773583350281063,0.001515858348511756,0.002472782388366568
52.56377224263482,13.093386188565784,-1.8424667,-4.741466,-7.8462667,1679502418298.0,,-0.23527844,-0.047029044,0.023181455,,,,,,-0.28957787,-0.227888,0.078115955,-0.19858275,0.44651836,-0.12454272,0.20152591,0.253,2.409666143803253,1.7505999484442045,1.301176377659105,12.61169236056298,11.48060885945002,4.751649392157121,52.56215325222222,13.090727038888888,0.0001031320640944194,0.0001863672885295715,0.0016189904126022725,0.0026591496768961775
52.56388257869037,13.093569789313815,-1.7470332,-4.7417326,-8.017033,1679502418551.0,,-0.9540368,1.5474287,-0.666267,,,,,,-0.20139554,-0.27942073,-0.04912176,-0.20157565,0.44645378,-0.12087369,0.20018998,0.253,2.4555987874285155,1.7473260248918625,1.37619439314803,13.232958853782394,11.922682343747661,5.099826573623572,52.562156484999996,13.090715091666667,0.00010710327777090482,0.00019554797025218924,0.0017260936903724655,0.0028546976471481855
52.56399678145667,13.09376283820096,-1.4457,-4.561567,-8.069533,1679502418802.0,,-1.3173461,1.7383426,-0.7419398,,,,,,-0.1308416,-0.30839193,0.0626414,-0.21424264,0.44532934,-0.112918265,0.1859327,0.251,2.5218103446107007,1.7262354708322845,1.426081512084301,13.86593325027968,12.355967446926565,5.457773033156731,52.562159692222224,13.090703238888889,0.00011099554407657395,0.00020490166492246063,0.0018370892344492518,0.00305959931207056
52.56411489863588,13.09396555651407,-1.2606,-4.2932,-7.8959,1679502419054.0,,0.26325607,-0.11470823,-0.13322675,,,,,,-0.19962367,-0.23707862,0.24906358,-0.12085514,0.2729564,-0.07757692,0.18933001,0.252,2.6092689816565873,1.7235239531983215,1.4748963629643916,14.52346903365714,12.790295483132542,5.829446916623758,52.56216291222222,13.090691338888888,0.00011489717920902842,0.00021461831311154849,0.0019519864136583465,0.0032742176251812083
52.56423697648348,13.094178316486351,-1.5085332,-4.3773336,-8.017434,1679502419304.0,,1.5939249,-1.5849987,0.81707966,,,,,,-0.44540685,-0.17204793,0.075615264,-0.16720311,0.3969405,-0.09531812,0.19072253,0.25,2.6925535937557163,1.7749776785394276,1.5457679109271987,15.19660743209607,13.2340399027674,6.215888894355558,52.562166106666666,13.090679533333331,0.0001188834031530358,0.00022456552783955955,0.0020708698168121487,0.003498783153020213
52.564363231049406,13.094401288858672,-1.6975001,-4.619734,-7.8911333,1679502419556.0,,0.4637623,-0.80122566,0.6324274,,,,,,-0.47742715,-0.20419334,0.041244633,-0.17747466,0.38704878,-0.09991623,0.20720716,0.252,2.7677573335730417,1.8337512905663902,1.6358832443291422,15.894082280156475,13.69614522799013,6.628131471926502,52.56216932666667,13.090667633333332,0.00012303456591824182,0.0002348723723186978,0.002193904382735923,0.00373365552533933
52.56449972687847,13.094634234682458,-1.6277668,-4.5408664,-7.745634,1679502420000.0,2.4,0.09459099,0.18984812,-0.13855582,,,,,,-0.4112612,-0.07709321,0.14667709,-0.18053216,0.38439664,-0.1011443,0.20946233,0.444,2.901946770252797,1.9525864464116138,1.7172897481615075,17.182546646148715,14.563093610196885,7.390608120110212,52.562175,13.090646666666665,0.00013082249574103202,0.0002539124904523967,0.0023247268784700736,0.0039875680157930304
52.56463299241898,13.094889168949392,-1.5580999,-4.5379667,-7.917766,1679502420062.0,,-1.3411937,1.5071943,-0.49387157,,,,,,-0.5192779,-0.08394475,0.06641499,-0.18296033,0.3860358,-0.10382246,0.19994314,0.062,2.9197933566383076,1.9745051091163233,1.7340721107028618,17.36357383426029,14.685512926962097,7.498120590973789,52.562176343333334,13.090645013333331,0.0001319222071742486,0.0002565876002678367,0.002456649085644358,0.004244155616060397
52.56477503255992,13.09515021153128,-1.3202332,-4.4004664,-7.926234,1679502420314.0,,-0.9746869,1.0941913,-0.42938983,,,,,,-0.50676656,-0.089531526,0.13114,-0.1522352,0.32996064,-0.092017286,0.18738844,0.252,3.0008786561770653,2.057614343211102,1.8006138623018713,18.11979525561691,15.204031741451296,7.951875284273861,52.56218180333334,13.090638293333331,0.00013658014093584044,0.00026776258188917514,0.00259322922658356,0.004511918197948717
52.564921803657526,13.09542269559683,-1.3375665,-4.340633,-7.8663,1679502420563.0,,0.7789768,-0.92073005,0.41406876,,,,,,-0.47328562,-0.03534301,0.20817941,-0.15735057,0.32666093,-0.09404809,0.1861042,0.249,3.087719125877625,2.1441102600047364,1.8409853414158286,18.888637317960438,15.737915196192475,8.410280634286401,52.56218719833333,13.09063165333333,0.00014137609760916578,0.00027912406554886045,0.002734605324192785,0.004791042263498468
52.56507360423583,13.095706814869168,-1.5429666,-4.5840335,-7.9658,1679502420815.0,,1.4347188,-1.7494005,0.6065814,,,,,,-0.31607622,-0.0978862,0.061494287,-0.21681437,0.44163457,-0.11813485,0.19436829,0.252,3.1459471444575784,2.1930296117012653,1.8785263843522568,19.681415998363747,16.290558658341194,8.88366928314317,52.56219265833334,13.090624933333332,0.000146340578296335,0.0002908392723377129,0.0028809459024898842,0.005081881535835109
52.565230388953594,13.096002766059808,-1.7584,-4.6534333,-7.8882337,1679502421066.0,,-0.117372766,-0.32041034,0.26272315,,,,,,-0.23433119,-0.12559901,-0.013035441,-0.20741935,0.44175753,-0.11625888,0.20930338,0.251,3.182756681764312,2.220094781751949,1.9272761766591953,20.48028792548659,16.847802448560934,9.367415603484629,52.56219809666667,13.090618239999998,0.00015134638443368585,0.0003026445239749396,0.003032292286924587,0.005384526059810213
52.565392245275596,13.09631062391014,-1.8072335,-4.6629663,-8.014268,1679502421317.0,,-0.814948,1.1755929,-0.7006395,,,,,,-0.2743587,-0.17212994,-0.1114371,-0.20981863,0.44144848,-0.1130846,0.20901476,0.251,3.210096106547575,2.2492764991147407,2.0033829296395185,21.28602204823003,17.412370849838734,9.870264718824147,52.562203535,13.090611546666665,0.00015641798867167356,0.0003145511836656522,0.0031887102755945307,0.005699077243475514
52.565559236201146,13.096630644698891,-1.5303999,-4.5358334,-8.000068,1679502421568.0,,-1.3903544,1.7732481,-0.5472955,,,,,,-0.28075424,-0.18989298,0.076485634,-0.21886711,0.44206342,-0.11019687,0.19229826,0.251,3.279189569843493,2.2772169413743213,2.048678438543286,22.109098630260746,17.98395230212369,10.384483006898511,52.562208973333334,13.090604853333332,0.00016155259221874163,0.00032671412208251806,0.003350262867812148,0.00602579136555903
52.565731425279836,13.096963207935394,-1.2601664,-4.3409,-7.7839336,1679502421819.0,,-0.14535038,0.020516919,-0.092992276,,,,,,-0.2719572,-0.15943554,0.3218551,-0.12627622,0.26905295,-0.076413386,0.1870003,0.251,3.381506704142448,2.3054014320758847,2.087719721267652,22.9578568130005,18.562608061574736,10.908500656936692,52.56221441166667,13.090598159999999,0.0001667507453483283,0.00033925656983567064,0.0035170136131625895,0.006365047935394941
52.56590888890774,13.097308589477763,-1.2617996,-4.4467664,-7.9164996,1679502422071.0,,1.3729017,-2.0710099,0.6747935,,,,,,-0.18608211,-0.13423067,0.16659689,-0.18575984,0.3863593,-0.09642616,0.18519808,0.252,3.4493259329745594,2.3204294128642187,2.1044638784515053,23.82708694811009,19.14735627361652,11.43882555430647,52.56221987166667,13.090591439999999,0.00017200362791071526,0.0003521015423691946,0.003689017241072179,0.006717149477763584
52.56609158096925,13.097666962256932,-1.6566664,-4.834733,-7.9315333,1679502422322.0,,0.46802557,-1.148681,0.3241407,,,,,,-0.23046596,-0.2683757,-0.04958277,-0.2225714,0.43519196,-0.108899266,0.2111993,0.251,3.4953116615468187,2.3284401904132253,2.1810143517140546,24.70441017515834,19.73179476141024,11.986260156586699,52.56222531,13.090584746666666,0.00017725372817284325,0.00036506611250225376,0.0038662709692474095,0.007082215590266117
52.56627958987891,13.09803856399025,-1.7380666,-4.7220006,-7.6101665,1679502422573.0,,-0.037969623,0.25219825,-0.1802558,,,,,,-0.21882801,-0.12598234,0.18771996,-0.23227355,0.4274575,-0.10343053,0.21998681,0.251,3.5665902528438926,2.3580431454421613,2.1977438599670065,25.59962432862216,20.323663590916222,12.537893865438418,52.562230748333334,13.090578053333333,0.0001825705763302348,0.00037829506665152936,0.004048841545575499,0.007460510656917663
52.56648087634545,13.098428576172864,-1.6626666,-4.6899667,-7.8419323,1679502423000.0,2.3,-1.1401546,1.8669065,-0.45736745,,,,,,-0.35894075,-0.10374536,0.072070345,-0.24468431,0.4243201,-0.10339557,0.2106788,0.427,3.6614789181617438,2.467336171585932,2.2715790152268793,27.163075826677222,21.377216136183414,13.507858104940295,52.56224,13.090566666666666,0.0001920347998706002,0.00040139884928105756,0.004240876345448896,0.007861909506198472
